profile_pic,username_num_ratio,username_is_numeric,fullname_words,fullname_num_ratio,is_name_number_only,name_equals_username,followers,follows,followers_to_follows_ratio,fake
0,0.06488398160994804,0,0,0.06488398160994804,0,0,11,40,0.2682926829268293,1
0,0.4127734327108301,0,1,0.0,0,0,184,821,0.22384428223844283,1
1,0.2606430229213963,0,1,0.2606430229213963,0,0,99,459,0.21521739130434783,1
0,0.25,0,1,0.0,0,0,2,2,0.6666666666666666,1
0,0.15858101636468577,0,0,0.0,0,0,8,161,0.04938271604938271,1
0,0.12152327785662678,0,1,0.0,0,0,32,217,0.14678899082568808,1
0,0.3238038765165966,0,1,0.0,0,0,39,17,2.1666666666666665,1
1,0.3015945827280774,0,1,0.29811489749778725,0,0,115,1348,0.08524833209785027,1
0,0.5581019032512209,0,1,0.5343057097536628,0,0,32,112,0.2831858407079646,1
0,0.45776957359995396,0,1,0.0,0,0,72,152,0.47058823529411764,1
1,0.3184578854056614,0,1,0.210639647402035,0,0,183,196,0.9289340101522843,1
0,0.1692510319852399,0,1,0.0,0,0,42,144,0.2896551724137931,1
1,0.40134308738158814,0,1,0.0,0,0,156,837,0.18615751789976134,1
0,0.3135247983084563,0,1,0.3564752016915437,0,0,6,14,0.4,1
0,0.2707510928693011,0,1,0.0,0,0,40,148,0.2684563758389262,1
0,0.18693144067527964,0,2,0.0,0,0,280,296,0.9427609427609428,1
0,0.2305554492372232,0,1,0.0,0,0,72,6,10.285714285714286,1
0,0.027437279972558418,0,2,0.0,0,0,50,1,25.0,1
0,0.10752901341534879,0,1,0.0,0,0,36,177,0.20224719101123595,1
0,0.2701220625648149,0,1,0.0,0,0,49,0,49.0,1
0,0.08010882424279439,0,1,0.0,0,0,440,414,1.0602409638554218,1
1,0.3790826661926224,0,1,0.0,0,0,40,232,0.17167381974248927,1
0,0.40655053252598944,0,1,0.0,0,0,24,27,0.8571428571428571,1
0,0.311973087384147,0,1,0.03605382523170608,0,0,77,647,0.11882716049382716,1
1,0.21213024188405752,0,1,0.0,0,0,76,62,1.2063492063492063,1
1,0.00841676006616851,0,1,0.006312570049626376,0,0,6,47,0.125,1
0,0.33132992949148826,0,1,0.0,0,0,17,45,0.3695652173913043,1
0,0.3189917147665831,0,2,0.0,0,0,52,133,0.3880597014925373,1
0,0.3975748429573413,0,1,0.0,0,0,21,44,0.4666666666666667,1
0,0.2399000761804064,0,1,0.0,0,0,14,21,0.6363636363636364,1
0,0.18760386232951376,0,1,0.17520772465902748,0,0,14,43,0.3181818181818182,1
0,0.1641131072357609,0,3,0.0,0,0,166,780,0.21254801536491677,1
0,0.05526022097052352,0,1,0.0,0,0,50,55,0.8928571428571429,1
0,0.39570082363078496,0,1,0.3542677648410466,0,0,44,66,0.6567164179104478,1
0,0.12967647270017965,0,1,0.015787929142398405,0,0,23,26,0.8518518518518519,1
0,0.008291755342687473,0,1,0.008291755342687473,0,0,15,16,0.8823529411764706,1
0,0.19960919605428132,0,0,0.0,0,0,41,194,0.21025641025641026,1
0,0.4256582621942018,0,1,0.0,0,0,68,615,0.11038961038961038,1
1,0.0,0,0,0.0,0,0,8,43,0.18181818181818182,1
0,0.5491936832667387,0,1,0.0,0,0,2,0,2.0,1
0,0.0,0,0,0.0,0,0,0,72,0.0,1
0,0.37223999481572023,0,1,0.3566799961117902,0,0,30,26,1.1111111111111112,1
0,0.36260469435525267,0,1,0.0,0,0,120,176,0.6779661016949152,1
1,0.5397395916093877,0,1,0.0,0,0,188,814,0.23067484662576687,1
0,0.7772507027097465,0,1,0.8630009369463286,0,0,51,66,0.7611940298507462,1
0,0.0,0,1,0.0,0,0,16,1,8.0,1
0,0.3789106935698435,0,1,0.0,0,0,22,46,0.46808510638297873,1
0,0.5494406459890842,0,0,0.20068676218500398,0,0,48,42,1.1162790697674418,1
0,0.31476838475078994,0,1,0.0,0,0,5,4,1.0,1
0,0.1370237267535533,0,0,0.0,0,0,37,4,7.4,1
0,0.44905765711686263,0,1,0.0,0,0,3,12,0.23076923076923078,1
0,0.4994002401697528,0,1,0.0,0,0,209,802,0.2602739726027397,1
0,0.3398642976004534,0,1,0.0,0,0,14,22,0.6086956521739131,1
0,0.4688317518444491,0,1,0.0,0,0,46,84,0.5411764705882353,1
0,0.24738657371208625,0,1,0.0,0,0,11,19,0.55,1
1,0.5562958587773543,0,0,0.0,0,0,9,81,0.10975609756097561,1
1,0.3942151774540454,0,1,0.0,0,0,51,138,0.3669064748201439,1
0,0.5179064441967645,0,0,0.0,0,0,26,46,0.5531914893617021,1
1,0.43482094007012095,0,1,0.0,0,0,66,161,0.4074074074074074,1
0,0.18070950714746775,0,1,0.0,0,0,12,21,0.5454545454545454,1
0,0.5016118004261202,0,1,0.0,0,0,33,22,1.434782608695652,1
0,0.3065123169355875,0,1,0.0,0,0,16,61,0.25806451612903225,1
0,0.41748976440400387,0,1,0.23044268188509903,0,0,54,316,0.17034700315457413,1
0,0.12095881473800596,0,1,0.0,0,0,23,9,2.3,1
1,0.0,0,0,0.0,0,0,13,37,0.34210526315789475,1
0,0.00658946371479302,0,0,0.00658946371479302,0,0,12,38,0.3076923076923077,1
0,0.8254487056777036,0,1,0.0,0,0,76,23,3.1666666666666665,1
1,0.4251989729336064,0,1,0.22419582209226518,0,0,91,763,0.11910994764397906,1
0,0.25916469300785666,0,1,0.0975177629292899,0,0,153,452,0.33774834437086093,1
0,0.0,0,0,0.0,0,0,536,2910,0.18412916523531433,1
0,0.211236912640324,0,0,0.0,0,0,1,213,0.004672897196261682,1
0,0.0,0,2,0.0,0,0,12,5,2.0,1
0,0.4825209320489878,0,1,0.0,0,0,46,84,0.5411764705882353,1
0,0.41127251213999605,0,1,0.27568458417790154,0,0,47,9,4.7,1
1,0.5368841716006835,0,1,0.34514517752150375,0,0,323,2229,0.14484304932735426,1
1,0.392301445807372,0,1,0.08293681922378161,0,0,190,1464,0.1296928327645051,1
0,0.33100184438216407,0,1,0.07809875120412207,0,0,16,0,16.0,1
0,0.3546633562785293,0,1,0.0,0,0,0,29,0.0,1
0,0.4367696042332835,0,1,0.0,0,0,24,42,0.5581395348837209,1
0,0.7436134043914626,0,1,0.8082754395559376,0,0,99,239,0.4125,1
0,0.2462390442082907,0,1,0.28354799030045597,0,0,15,750,0.019973368841544607,1
0,0.21871584260121563,0,2,0.0,0,0,15,1,7.5,1
1,0.2044423037539603,0,1,0.0,0,0,58,90,0.6373626373626373,1
1,0.5367856785465807,0,0,0.44732139878881727,0,0,65,161,0.4012345679012346,1
0,0.3298538821257214,0,1,0.24988930464069803,0,0,77,97,0.7857142857142857,1
0,0.3349308451679033,0,1,0.0,0,0,59,37,1.5526315789473684,1
0,0.0,0,4,0.061522809856643115,0,0,137,740,0.18488529014844804,1
0,0.0,0,2,0.0,0,0,387,391,0.9872448979591837,1
1,0.0,0,0,0.0,0,0,12,38,0.3076923076923077,1
0,0.44973908126375783,0,0,0.0,0,0,50,35,1.3888888888888888,1
0,0.2563601239063141,0,1,0.1691976817781673,0,0,46,124,0.368,1
1,0.43481549340275855,0,1,0.0,0,0,59,149,0.3933333333333333,1
1,0.3008354916527618,0,1,0.13979760204509498,0,0,263,1705,0.1541617819460727,1
0,0.0,0,1,0.0,0,0,2,75,0.02631578947368421,1
0,0.3106801939562699,0,1,0.3076571097061815,0,0,24,86,0.27586206896551724,1
0,0.3820515240385301,0,1,0.0,0,0,11,0,11.0,1
0,0.05803676626569343,0,2,0.0,0,0,0,128,0.0,1
0,0.04888179826888095,0,1,0.03910543861510474,0,0,15,0,15.0,1
0,0.3811337449209491,0,1,0.0,0,0,38,64,0.5846153846153846,1
0,0.6528293999151026,0,1,0.0,0,0,2,0,2.0,1
0,0.3330271103654457,0,1,0.0,0,0,58,37,1.5263157894736843,1
0,0.17562941405671503,0,1,0.0,0,0,12,20,0.5714285714285714,1
0,0.43248227826960906,0,1,0.0,0,0,52,18,2.736842105263158,1
0,0.11434720470018239,0,1,0.09147776376014592,0,0,17,0,17.0,1
0,0.014414369182115916,0,1,0.38252803735501106,0,0,166,694,0.23884892086330936,1
0,0.048898716315882,0,1,0.0,0,0,51,0,51.0,1
1,0.21470154882028142,0,1,0.0,0,0,280,861,0.3248259860788863,1
0,0.2655021956636818,0,1,0.0,0,0,53,59,0.8833333333333333,1
0,0.5576402550297772,0,1,0.5686193512259253,0,0,104,262,0.39543726235741444,1
0,0.154498696304957,0,0,0.0,0,0,6,204,0.02926829268292683,1
0,0.2139755310851524,0,1,0.0,0,0,36,87,0.4090909090909091,1
1,0.24350130015554916,0,0,0.0,0,0,648,431,1.5,1
0,0.39139361764211805,0,1,0.0,0,0,93,35,2.5833333333333335,1
1,0.515141815911831,0,2,0.0,0,0,98,338,0.2890855457227139,1
0,0.28225291908279415,0,1,0.0,0,0,39,64,0.6,1
0,0.2122636934924531,0,0,0.1323107816161054,0,0,41,6,5.857142857142857,1
0,0.4292040872681701,0,1,0.05211616000771219,0,0,303,1382,0.21908893709327548,1
1,0.06719888433063348,0,0,0.0,0,0,63,34,1.8,1
1,0.22666649088043556,0,1,0.21333298176087112,0,0,17,105,0.16037735849056603,1
1,0.17968690378624524,0,1,0.11979126919083016,0,0,317,1642,0.1929397443700548,1
0,0.08587357214297896,0,1,0.0,0,0,15,39,0.375,1
0,0.0,0,1,0.0,0,0,1836,6095,0.30118110236220474,1
0,0.5355945611304229,0,1,0.4061975191903845,0,0,27,36,0.7297297297297297,1
0,0.006561924825721688,0,1,0.0,0,0,2317,7155,0.3237842370039128,1
0,0.3981978765610016,0,1,0.20989401469738955,0,0,48,11,4.0,1
1,0.29984206754578896,0,1,0.043722508611387836,0,0,12,23,0.5,1
1,0.37397482853640635,0,1,0.0,0,0,40,231,0.1724137931034483,1
0,0.31159990417676803,0,1,0.0,0,0,79,6,11.285714285714286,1
0,0.2862367386168268,0,1,0.0,0,0,37,63,0.578125,1
0,0.39015175664603685,0,1,0.057173566551338484,0,0,51,15,3.1875,1
0,0.3857169508923808,0,1,0.0,0,0,118,178,0.659217877094972,1
0,0.4099424146585016,0,1,0.0,0,0,56,30,1.8064516129032258,1
0,0.12773906221770664,0,1,0.0,0,0,39,233,0.16666666666666666,1
0,0.10225475571936886,0,1,0.0,0,0,15,2,5.0,1
0,0.46925005932937264,0,1,0.0,0,0,90,33,2.6470588235294117,1
0,0.39825396904729493,0,1,0.0,0,0,2,19,0.1,1
1,0.2064956209526641,0,1,0.0,0,0,1,23,0.041666666666666664,1
0,0.16103840465835204,0,1,0.0,0,0,12,21,0.5454545454545454,1
0,0.12239085944967257,0,1,0.0,0,0,16,0,16.0,1
0,0.17783176198598433,0,1,0.1544328459351969,0,0,47,7,5.875,1
0,0.44638275640709224,0,0,0.0,0,0,47,80,0.5802469135802469,1
1,0.440426262459358,0,1,0.030665477821641307,0,0,65,161,0.4012345679012346,1
0,0.24621762547987283,0,1,0.0,0,0,129,121,1.0573770491803278,1
0,0.27389915480686305,0,1,0.0,0,0,39,64,0.6,1
0,0.19610735132639082,0,0,0.0,0,0,2,55,0.03571428571428571,1
0,0.22312156605555986,0,1,0.10937048165205243,0,0,71,93,0.7553191489361702,1
0,0.29951093897508974,0,1,0.0,0,0,75,633,0.11829652996845426,1
0,0.06306917413368086,0,1,0.06306917413368086,0,0,1,30,0.03225806451612903,1
1,0.13333635148738468,0,0,0.0,0,0,66,161,0.4074074074074074,1
0,0.16975156849330464,0,1,0.0,0,0,4,25,0.15384615384615385,1
0,0.6755713559399544,0,0,0.0,0,0,50,37,1.3157894736842106,1
0,0.39192620233138037,0,1,0.10539962685263649,0,0,16,23,0.6666666666666666,1
0,0.5627228559760052,0,1,0.5450497919177325,0,0,34,113,0.2982456140350877,1
0,0.08342849000943618,0,1,0.0,0,0,100,32,3.0303030303030303,1
0,0.752565624972164,0,1,0.0,0,0,76,20,3.619047619047619,1
0,0.876125233472665,0,0,0.8746435242076144,0,0,99,242,0.4074074074074074,1
0,0.5363035274282543,0,1,0.2652141097130174,0,0,17,18,0.8947368421052632,1
0,0.5698540539901101,0,0,0.0,0,0,124,248,0.4979919678714859,1
0,0.4194248831384939,0,1,0.27335446243707195,0,0,39,18,2.0526315789473686,1
1,0.3581953738756426,0,1,0.0,0,0,146,845,0.17257683215130024,1
0,0.1817544500363562,0,1,0.0,0,0,33,217,0.15137614678899083,1
0,0.17438224913433598,0,1,0.0,0,0,32,63,0.5,1
0,0.5056827617393039,0,1,0.2848827466660018,0,0,43,20,2.0476190476190474,1
0,0.40098711991224595,0,1,0.0,0,0,224,440,0.5079365079365079,1
0,0.0,0,0,0.0,0,0,1,80,0.012345679012345678,1
0,0.10702826542324752,0,0,0.0,0,0,37,4,7.4,1
0,0.34497255408378036,0,1,0.37883137527588173,0,0,5,15,0.3125,1
0,0.16658366711839698,0,1,0.0,0,0,113,122,0.9186991869918699,1
0,0.0967848272830236,0,1,0.0,0,0,18,47,0.375,1
0,0.2388049380192196,0,1,0.0,0,0,260,2514,0.10337972166998012,1
1,0.6963734958549234,0,1,0.2590662603626917,0,0,70,164,0.42424242424242425,1
0,0.363825154730039,0,1,0.0,0,0,47,8,5.222222222222222,1
1,0.4307933696257704,0,1,0.3160797495932287,0,0,62,163,0.3780487804878049,1
0,0.037682997957702954,0,2,0.0,0,0,367,372,0.9839142091152815,1
0,0.4560091697443396,0,1,0.1759633210226418,0,0,98,144,0.6758620689655173,1
0,0.3808389545241807,0,1,0.4139553853523703,0,0,19,51,0.36538461538461536,1
1,0.08078645623438907,0,1,0.0,0,0,38,140,0.2695035460992908,1
0,0.16975625093506533,0,2,0.0,0,0,41,238,0.17154811715481172,1
0,0.40116867933949635,0,1,0.0,0,0,96,478,0.20041753653444677,1
0,0.0,0,1,0.0,0,0,15,1,7.5,1
1,0.0,0,1,0.0,0,0,303,939,0.3223404255319149,1
0,0.612710673012647,0,0,0.12203049432184865,0,0,120,248,0.4819277108433735,1
0,0.05005010285669878,0,0,0.0,0,0,31,51,0.5961538461538461,1
1,0.17009432295216753,0,1,0.0,0,0,13,61,0.20967741935483872,1
0,0.19236685773398754,0,1,0.0,0,0,34,220,0.15384615384615385,1
0,0.09956595033550246,0,1,0.0,0,0,31,87,0.3522727272727273,1
1,0.0,0,2,0.0,0,0,26,129,0.2,1
0,0.2316139793899482,0,1,0.0,0,0,16,0,16.0,1
0,0.4871963991214586,0,1,0.39330332601215523,0,0,10,1,5.0,1
0,0.11972631496291296,0,1,0.0,0,0,0,8,0.0,1
1,0.6070694879992687,0,1,0.0,0,0,203,802,0.25280199252801994,1
0,0.28803980517666306,0,1,0.0,0,0,0,22,0.0,1
1,0.36999774594903256,0,1,0.0,0,0,119,305,0.3888888888888889,1
0,0.4693417074210128,0,1,0.0,0,0,14,34,0.4,1
0,0.0,0,0,0.0,0,0,481,2837,0.16948555320648345,1
0,0.34400798983679076,0,1,0.07799600508160462,0,0,12,259,0.046153846153846156,1
0,0.2219973079577644,0,1,0.0,0,0,29,6,4.142857142857143,1
1,0.3442132179649334,0,1,0.20221170051122836,0,0,116,1326,0.08741522230595328,1
0,0.011211334719340466,0,1,0.0,0,0,5,84,0.058823529411764705,1
0,0.2944973221946817,0,1,0.0,0,0,219,244,0.8938775510204081,1
0,0.21533778734504386,0,1,0.0,0,0,15,0,15.0,1
0,0.0,0,1,0.33731123637456095,0,0,159,698,0.22746781115879827,1
0,0.41244742138463847,0,1,0.017552578615361542,0,0,259,442,0.5846501128668171,1
0,0.4397606663423167,0,1,0.14468451472396285,0,0,77,756,0.10171730515191546,1
0,0.05288522706659543,0,1,0.0,0,0,501,2951,0.16971544715447154,1
0,0.22974493731428058,0,1,0.0,0,0,325,420,0.7719714964370546,1
1,0.35970450627269646,0,0,0.0,0,0,252,1280,0.19672131147540983,1
0,0.1841525273351116,0,1,0.1841525273351116,0,1,23,99,0.23,1
0,0.8444522923694798,0,1,0.9241648903882236,0,0,34,36,0.918918918918919,1
0,0.2242335327118607,0,1,0.22615786576270644,0,0,41,695,0.05890804597701149,1
1,0.10852390982189264,0,1,0.0,0,0,419,2357,0.17769296013570823,1
0,0.4285740135006354,0,1,0.4095608601757741,0,0,73,432,0.16859122401847576,1
0,0.0,0,1,0.0,0,0,14,4,2.8,1
0,0.036329902932927705,0,0,0.0,0,0,1,62,0.015873015873015872,1
1,0.26394037276100485,0,1,0.0,0,0,45,143,0.3125,1
0,0.08999299533955063,0,1,0.0,0,0,48,45,1.0434782608695652,1
0,0.0963309933053574,0,1,0.034820463179465695,0,0,31,88,0.34831460674157305,1
0,0.37030309229594677,0,1,0.13459082540047188,0,0,16,23,0.6666666666666666,1
0,0.8673146957147887,0,0,0.0,0,0,50,39,1.25,1
0,0.4055850523059357,0,1,0.0,0,0,12,231,0.05172413793103448,1
0,0.1974118839418131,0,0,0.18705941970906553,0,0,6,44,0.13333333333333333,1
1,0.25520407818145385,0,0,0.0,0,0,23,37,0.6052631578947368,1
0,0.0027141452885191264,0,1,0.0,0,0,15,25,0.5769230769230769,1
0,0.23863748538955729,0,1,0.2072378162593524,0,0,47,7,5.875,1
0,0.40970120877684946,0,1,0.24832167586366405,0,0,12,59,0.2,1
0,0.4837184950323136,0,1,0.0,0,0,17,44,0.37777777777777777,1
1,0.1252326752076693,0,1,0.0,0,0,292,874,0.33371428571428574,1
0,0.32782247758180205,0,1,0.32346743274540607,0,0,53,303,0.17434210526315788,1
0,0.08953410554929696,0,0,0.0,0,0,19,200,0.0945273631840796,1
0,0.33574283041498626,0,1,0.0,0,0,196,815,0.24019607843137256,1
0,0.44,0,1,0.0,0,0,8,3,2.0,1
0,0.5485481625067925,0,1,0.5485481625067925,0,1,32,111,0.2857142857142857,1
0,0.2841675874295686,0,1,0.0,0,0,9,17,0.5,1
0,0.3697612402412132,0,1,0.0,0,0,38,17,2.111111111111111,1
0,0.11007034429857153,0,1,0.027693446821071707,0,0,48,0,48.0,1
0,0.443357892783242,0,1,0.21995734411331655,0,0,47,9,4.7,1
0,0.3857967243597173,0,1,0.0,0,0,37,18,1.9473684210526316,1
0,0.041103322969778054,0,1,0.028844437171774075,0,0,25,8,2.7777777777777777,1
0,0.31410802816956057,0,1,0.28605549294790944,0,0,6,15,0.375,1
0,0.10298908118159411,0,1,0.10298908118159411,0,1,16,25,0.6153846153846154,1
1,0.015796407425953007,0,0,0.0,0,0,24,39,0.6,1
0,0.41633480052547683,0,1,0.0,0,0,55,30,1.7741935483870968,1
0,0.6961288670533673,0,1,0.7334867464921039,0,0,101,254,0.396078431372549,1
0,0.6304950747813484,0,1,0.0,0,0,216,794,0.27169811320754716,1
0,0.09636180680940376,0,1,0.0,0,0,11,5,1.8333333333333333,1
0,0.29840214837608575,0,1,0.0,0,0,118,191,0.6145833333333334,1
0,0.3721874582561358,0,1,0.10770227218143139,0,0,16,25,0.6153846153846154,1
0,0.08781855459962903,0,1,0.0,0,0,40,855,0.04672897196261682,1
0,0.4329200613867926,0,1,0.0,0,0,39,40,0.9512195121951219,1
0,0.35472797666261396,0,1,0.3018612679356462,0,0,53,306,0.17263843648208468,1
0,0.266900221867668,0,1,0.266900221867668,0,1,16,24,0.64,1
0,0.19805127164891687,0,1,0.0,0,0,52,30,1.6774193548387097,1
0,0.2083722354301376,0,0,0.0,0,0,39,66,0.582089552238806,1
0,0.045221530561668055,0,2,0.0,0,0,50,1,25.0,1
0,0.0,0,0,0.0,0,0,4,81,0.04878048780487805,1
1,0.16891173883977315,0,0,0.0,0,0,8,28,0.27586206896551724,1
0,0.12808031062036976,0,1,0.12808031062036976,0,0,30,652,0.045941807044410414,1
0,0.2143108401764683,0,1,0.15911188521009065,0,0,8,47,0.16666666666666666,1
0,0.11433493783678653,0,1,0.0,0,0,105,334,0.31343283582089554,1
0,0.09036591050772873,0,1,0.0,0,0,113,292,0.3856655290102389,1
1,0.3516789939128158,0,1,0.0,0,0,21,41,0.5,1
1,0.07795158937156108,0,0,0.0,0,0,288,1134,0.2537444933920705,1
1,0.2234038680755402,0,1,0.147719811536486,0,0,108,124,0.864,1
0,0.13190550444738158,0,1,0.0,0,0,52,51,1.0,1
1,0.29303070617155696,0,1,0.061895022836059264,0,0,138,479,0.2875,1
1,0.24008792518139446,0,0,0.0,0,0,523,443,1.177927927927928,1
0,0.07861944803702978,0,1,0.0,0,0,27,63,0.421875,1
0,0.0,0,1,0.0,0,0,15,1,7.5,1
0,0.44303747496907936,0,1,0.0,0,0,19,44,0.4222222222222222,1
0,0.08521012611722775,0,0,0.0,0,0,20,188,0.10582010582010581,1
0,0.33702422021696915,0,1,0.0,0,0,5,4,1.0,1
0,0.2691283082260622,0,1,0.0,0,0,98,320,0.3052959501557632,1
1,0.3477468717944619,0,1,0.25665276353094185,0,0,197,196,1.0,1
0,0.2640758462198102,0,1,0.05331738402170863,0,0,151,468,0.32196162046908317,1
1,0.42506960742148964,0,1,0.14930392578510357,0,0,110,163,0.6707317073170732,1
0,0.20291758957035438,0,1,0.0,0,0,0,29,0.0,1
0,0.19379518422373262,0,0,0.0,0,0,53,77,0.6794871794871795,1
0,0.29570465705099147,0,1,0.0,0,0,53,29,1.7666666666666666,1
1,0.06663088522802904,0,1,0.049973163921021774,0,0,22,25,0.8461538461538461,1
1,0.08536388047935572,0,1,0.0,0,0,675,2954,0.22842639593908629,1
0,0.23914898428425724,0,1,0.0,0,0,93,327,0.28353658536585363,1
0,0.07492226651146794,0,1,0.0,0,0,43,45,0.9347826086956522,1
1,0.5118535592017515,0,1,0.22454237250547338,0,0,87,166,0.5209580838323353,1
0,0.3489871459342514,0,1,0.0,0,0,50,45,1.0869565217391304,1
0,0.12218858080656256,0,1,0.12218858080656256,0,1,30,90,0.32967032967032966,1
0,0.2542097414110493,0,1,0.006682129223887778,0,0,63,60,1.0327868852459017,1
0,0.45366193909007946,0,1,0.07514066499543687,0,0,50,133,0.373134328358209,1
0,0.45124385691408675,0,1,0.0,0,0,16,25,0.6153846153846154,1
0,0.0,0,3,0.0,0,0,9,129,0.06923076923076923,1
0,0.845064839472957,0,0,0.0,0,0,38,67,0.5588235294117647,1
0,0.48842674566804367,0,1,0.14900537128628827,0,0,17,18,0.8947368421052632,1
0,0.7211791353683668,0,1,0.2378420269298472,0,0,51,127,0.3984375,1
0,0.5685280850943795,0,0,0.3370561701887589,0,0,33,44,0.7333333333333333,1
0,0.16801692321582742,0,1,0.0,0,0,43,61,0.6935483870967742,1
0,0.4321546964681561,0,1,0.4257756057905456,0,0,5,16,0.29411764705882354,1
0,0.03968706482519473,0,1,0.0,0,0,0,8,0.0,1
1,0.6583821377140285,0,1,0.0,0,0,72,165,0.43373493975903615,1
0,0.07557161334891957,0,1,0.0,0,0,60,3,15.0,1
0,0.13932010775752832,0,1,0.0,0,0,106,114,0.9217391304347826,1
0,0.4163991225980438,0,1,0.10385169996629015,0,0,24,23,1.0,1
0,0.3664305130684856,0,1,0.0,0,0,14,568,0.02460456942003515,1
0,0.46670171076395756,0,1,0.0,0,0,16,22,0.6956521739130435,1
0,0.07326805885934856,0,1,0.06362752479890793,0,0,47,6,6.714285714285714,1
0,0.15503753264671635,0,0,0.0,0,0,825,3553,0.2321328081035453,1
1,0.4086261556834106,0,3,0.0,0,0,178,306,0.5798045602605864,1
1,0.7025452788523552,0,1,0.243636802869112,0,0,70,165,0.42168674698795183,1
0,0.2134137075883107,0,1,0.18533295658984877,0,0,6,61,0.0967741935483871,1
0,0.0016072167943029791,0,2,0.0,0,0,142,499,0.284,1
0,0.7847885487836443,0,1,0.7708280487858379,0,0,83,240,0.34439834024896265,1
0,0.4481499443914604,0,1,0.10867707662383258,0,0,47,10,4.2727272727272725,1
0,0.5141041163033718,0,1,0.0,0,0,49,81,0.5975609756097561,1
1,0.08977085292497462,0,0,0.0,0,0,63,156,0.4012738853503185,1
1,0.3930414178384477,0,2,0.10034171322145763,0,0,84,721,0.11634349030470914,1
0,0.41630543439078543,0,1,0.0,0,0,185,821,0.22506082725060828,1
0,0.022008173801289374,0,1,0.0,0,0,35,136,0.25547445255474455,1
0,0.638147665597114,0,1,0.0274283990691519,0,0,32,23,1.3333333333333333,1
0,0.10324544606597266,0,1,0.0,0,0,0,0,0.0,1
0,0.46446538131846327,0,1,0.0,0,0,23,22,1.0,1
0,0.16678459045068947,0,1,0.0,0,0,16,24,0.64,1
0,0.15531168678523571,0,1,0.0,0,0,15,1,7.5,1
0,0.4870793371170468,0,2,0.0,0,0,76,138,0.5467625899280576,1
0,0.39849371906825765,0,1,0.0,0,0,20,41,0.47619047619047616,1
1,0.0,0,2,0.0,0,0,84,68,1.2173913043478262,1
0,0.07444007836504385,0,1,0.0,0,0,1,8,0.1111111111111111,1
0,0.0,0,1,0.0,0,0,46,43,1.0454545454545454,1
0,0.3553078522002707,0,1,0.03336035062762954,0,0,77,749,0.10266666666666667,1
0,0.2621612663606422,0,1,0.0,0,0,96,321,0.2981366459627329,1
0,0.10857021827396982,0,1,0.10857021827396982,0,0,20,748,0.0267022696929239,1
1,0.3186678095030028,0,0,0.0,0,0,749,577,1.2958477508650519,1
0,0.3347784042950033,0,1,0.08529219865714904,0,0,16,0,16.0,1
0,0.13115789177670026,0,1,0.0,0,0,42,612,0.06851549755301795,1
0,0.11851915108095021,0,1,0.0,0,0,39,178,0.21787709497206703,1
1,0.11336068145220435,0,0,0.08502051108915326,0,0,25,37,0.6578947368421053,1
0,0.28438862036416723,0,1,0.0,0,0,93,404,0.22962962962962963,1
0,0.39419965202854074,0,1,0.0,0,0,36,19,1.8,1
0,0.4238134778474758,0,1,0.34132651581381984,0,0,77,428,0.1794871794871795,1
0,0.3438790685048903,0,1,0.0,0,0,423,397,1.0628140703517588,1
0,0.3766147100844818,0,1,0.0,0,0,6,4,1.2,1
0,0.40271316136384216,0,1,0.0,0,0,54,28,1.8620689655172413,1
1,0.2837418656791211,0,1,0.0,0,0,109,308,0.35275080906148865,1
0,0.494048654482843,0,1,0.39474881277897916,0,0,77,107,0.7129629629629629,1
0,0.25896960280122533,0,2,0.0,0,0,68,677,0.10029498525073746,1
1,0.16936073597989726,0,1,0.09872147195979453,0,0,13,104,0.12380952380952381,1
1,0.3165799224396917,0,1,0.07319702097665831,0,0,152,505,0.30039525691699603,1
0,0.2800909168213063,0,1,0.16481248405605567,0,0,43,14,2.8666666666666667,1
1,0.4232025282621289,0,1,0.09504556217668358,0,0,239,2371,0.10075885328836424,1
0,0.19160142814989936,0,1,0.0,0,0,44,770,0.057068741893644616,1
0,0.16502643902962227,0,1,0.1900304449432014,0,0,10,792,0.012610340479192938,1
0,0.3358152640127102,0,0,0.0,0,0,32,43,0.7272727272727273,1
0,0.7533078017111196,0,1,0.7989012725573326,0,0,55,64,0.8461538461538461,1
1,0.32673024568961606,0,1,0.0,0,0,268,2247,0.11921708185053381,1
0,0.3477710142606103,0,1,0.1345188431332864,0,0,0,31,0.0,1
0,0.25823904812412446,0,1,0.13616240719272016,0,0,37,812,0.04551045510455105,1
0,0.4611324509761067,0,1,0.4858443627986661,0,0,19,52,0.3584905660377358,1
0,0.33,0,1,0.07981115281618702,0,0,65,744,0.087248322147651,1
1,0.42810380813810284,0,0,0.0,0,0,18,76,0.23376623376623376,1
0,0.33,0,1,0.2709248029863462,0,0,37,737,0.05013550135501355,1
0,0.0717238709947173,0,0,0.0,0,0,11,192,0.05699481865284974,1
0,0.059122273877086795,0,0,0.0,0,0,41,4,8.2,1
0,0.29279193887228017,0,1,0.2494872550149479,0,0,15,24,0.6,1
0,0.4151642438821861,0,1,0.0,0,0,12,36,0.32432432432432434,1
0,0.08067388088045765,0,0,0.0,0,0,17,189,0.08947368421052632,1
1,0.39885062615040234,0,1,0.4,0,0,122,152,0.7973856209150327,1
0,0.27875711058185,0,1,0.0,0,0,5,11,0.4166666666666667,1
